X,Y,OBJECTID,ID,MONTH,CRIME_CATEGORY,LOCATION_TYPE,LOCATION_SUBTYPE,LONGITUDE,LATITUDE,STREET_ID,STREET_NAME,OUTCOME_CATEGORY,OUTCOME_DATE
356429.1745,167544.2707,203,120039611,2024-07,anti-social-behaviou,Force,,-2.627784,51.405239,2276615,On or near Farmer Road,Null,Null
357239.2575,170895.2152,204,120039613,2024-07,anti-social-behaviou,Force,,-2.616545,51.435430,2277239,On or near Greenhill Grove,Null,Null
358296.1401,174260.1885,205,120037637,2024-07,anti-social-behaviou,Force,,-2.601738,51.465764,2278252,On or near Ravenswood Road,Null,Null
359782.1233,173250.106799999,206,120039656,2024-07,anti-social-behaviou,Force,,-2.580232,51.456790,2279640,On or near Lawford Street,Null,Null
357509.1456,168309.1819,207,120039655,2024-07,anti-social-behaviou,Force,,-2.612350,51.412199,2277561,On or near Gatehouse Court,Null,Null
360984.0679,176570.1307,208,120039614,2024-07,anti-social-behaviou,Force,,-2.563301,51.486725,2280681,On or near Rackham Close,Null,Null
353211.2565,177111.170399999,209,120039652,2024-07,anti-social-behaviou,Force,,-2.675312,51.490998,2275051,On or near Oaktree Court,Null,Null
356932.1852,179135.1469,210,120039616,2024-07,anti-social-behaviou,Force,,-2.621968,51.509492,2276922,On or near Parking Area,Null,Null
359780.1383,176416.1526,211,120039617,2024-07,anti-social-behaviou,Force,,-2.580622,51.485256,2279626,On or near Downend Road,Null,Null
360038.1081,173658.1394,212,120039621,2024-07,anti-social-behaviou,Force,,-2.576594,51.460477,2279811,On or near Newton Street,Null,Null
357906.1907,174315.1295,213,120039622,2024-07,anti-social-behaviou,Force,,-2.607358,51.466229,2277815,On or near Petrol Station,Null,Null
358828.1337,172806.226399999,214,120038433,2024-07,anti-social-behaviou,Force,,-2.593910,51.452730,2278776,On or near Coronation Place,Null,Null
362215.0755,170946.2027,215,120039623,2024-07,anti-social-behaviou,Force,,-2.544970,51.436243,2281811,On or near Grantson Close,Null,Null
361417.0658,176231.149,216,120039625,2024-07,anti-social-behaviou,Force,,-2.557028,51.483707,2280798,On or near Little Parr Close,Null,Null
362269.0475,172912.156199999,217,120037635,2024-07,anti-social-behaviou,Force,,-2.544403,51.453923,2281901,On or near The Stepping Stones,Null,Null
357133.2065,171249.1502,218,120039629,2024-07,anti-social-behaviou,Force,,-2.618113,51.438604,2277121,On or near Gerald Road,Null,Null
358953.1382,173244.188300001,219,120039651,2024-07,anti-social-behaviou,Force,,-2.592162,51.456677,2278864,On or near Nightclub,Null,Null
363494.1364,173792.975299999,220,120039634,2024-07,anti-social-behaviou,Force,,-2.526864,51.461923,2282796,On or near Supermarket,Null,Null
357438.1194,168282.195900001,221,120039635,2024-07,anti-social-behaviou,Force,,-2.613368,51.411951,2277461,On or near Gatehouse Way,Null,Null
359362.1068,176119.184,222,120037634,2024-07,anti-social-behaviou,Force,,-2.586608,51.482556,2279214,On or near Merton Road,Null,Null
362693.086,171360.191299999,223,120037627,2024-07,anti-social-behaviou,Force,,-2.538137,51.439997,2282209,On or near Fermaine Avenue,Null,Null
358070.1209,178272.1899,224,120039641,2024-07,anti-social-behaviou,Force,,-2.605469,51.501819,2277934,On or near Greystoke Avenue,Null,Null
358494.1565,179667.090500001,225,120039642,2024-07,anti-social-behaviou,Force,,-2.599525,51.514392,2278297,On or near Suffolk Close,Null,Null
361000.091,176748.187000001,226,120039650,2024-07,anti-social-behaviou,Force,,-2.563090,51.488327,2280710,On or near Stanfield Close,Null,Null
362573.0612,176719.2037,227,120039644,2024-07,anti-social-behaviou,Force,,-2.540433,51.488173,2282107,On or near Brambling Walk,Null,Null
353516.2621,177737.1207,228,120039539,2024-07,anti-social-behaviou,Force,,-2.671002,51.496651,2275124,On or near Henacre Road,Null,Null
363327.9774,173060.2389,229,120039649,2024-07,anti-social-behaviou,Force,,-2.529179,51.455324,2282655,On or near Parslows Barton,Null,Null
358527.141,169330.1866,230,120037423,2024-07,anti-social-behaviou,Force,,-2.597833,51.421455,2278517,On or near Soper Gardens,Null,Null
362086.0341,173500.2038,231,120038610,2024-07,anti-social-behaviou,Force,,-2.547100,51.459198,2281734,On or near Sherbourne Street,Null,Null
358671.0974,172833.1961,232,120039032,2024-07,anti-social-behaviou,Force,,-2.596173,51.452961,2278626,On or near Marsh Street,Null,Null
358688.1001,172933.1534,233,120037458,2024-07,anti-social-behaviou,Force,,-2.595940,51.453861,2278638,On or near Clare Street,Null,Null
358872.107,174894.0922,234,120037914,2024-07,anti-social-behaviou,Force,,-2.593521,51.471506,2278813,On or near Elton Lane,Null,Null
360088.1207,173878.177999999,235,120039144,2024-07,anti-social-behaviou,Force,,-2.575899,51.462459,2279878,On or near Hathway Walk,Null,Null
357509.1456,168309.1819,236,120039145,2024-07,anti-social-behaviou,Force,,-2.612350,51.412199,2277561,On or near Gatehouse Court,Null,Null
358000.1251,171875.228,237,120038000,2024-07,anti-social-behaviou,Force,,-2.605715,51.444298,2277998,On or near Dalston Road,Null,Null
359190.1354,172064.2567,238,120037913,2024-07,anti-social-behaviou,Force,,-2.588615,51.446085,2279108,On or near Mede Close,Null,Null
357317.1158,168160.206800001,239,120039146,2024-07,anti-social-behaviou,Force,,-2.615093,51.410845,2277335,On or near Gatehouse Avenue,Null,Null
360237.0191,167422.1578,240,120037910,2024-07,anti-social-behaviou,Force,,-2.573028,51.404422,2280049,On or near Leaholme Gardens,Null,Null
360439.0969,176281.17,241,120039147,2024-07,anti-social-behaviou,Force,,-2.571117,51.484089,2280165,On or near The Gaskins,Null,Null
359185.1456,173054.1338,242,120037909,2024-07,anti-social-behaviou,Force,,-2.588801,51.454985,2279068,On or near Ferry Terminal,Null,Null
358500.1109,174355.162,243,120039188,2024-07,anti-social-behaviou,Force,,-2.598813,51.466633,2278447,On or near Cotham Park North,Null,Null
358901.1262,172930.197699999,244,120039189,2024-07,anti-social-behaviou,Force,,-2.592874,51.453850,2278835,On or near Nightclub,Null,Null
359261.1139,173412.199100001,245,120039190,2024-07,anti-social-behaviou,Force,,-2.587749,51.458210,2279125,On or near Callowhill Court,Null,Null
357509.1456,168309.1819,246,120038123,2024-07,anti-social-behaviou,Force,,-2.612350,51.412199,2277561,On or near Gatehouse Court,Null,Null
362097.0585,172545.188100001,247,120037907,2024-07,anti-social-behaviou,Force,,-2.546839,51.450612,2281747,On or near Nightingale Close,Null,Null
360582.1212,170812.2193,248,120037906,2024-07,anti-social-behaviou,Force,,-2.568446,51.434927,2280376,On or near Ryde Road,Null,Null
359155.1007,174320.1437,249,120037903,2024-07,anti-social-behaviou,Force,,-2.589380,51.466366,2279044,On or near Armidale Avenue,Null,Null
359671.0941,174074.1105,250,120037901,2024-07,anti-social-behaviou,Force,,-2.581924,51.464191,2279546,On or near Ludlow Close,Null,Null
364314.0113,176750.148399999,251,120037980,2024-07,anti-social-behaviou,Force,,-2.515363,51.488564,2283454,On or near Bridges Drive,Null,Null
364278.0504,174236.1646,252,120038006,2024-07,anti-social-behaviou,Force,,-2.515626,51.465958,2283445,On or near Britton Gardens,Null,Null
360652.1029,173770.1161,253,120038366,2024-07,anti-social-behaviou,Force,,-2.567769,51.461527,2280432,On or near Shaw Close,Null,Null
363679.0569,174803.1864,254,120037468,2024-07,anti-social-behaviou,Force,,-2.524307,51.471018,2282883,On or near Chester Park Road,Null,Null
357018.3137,169730.132099999,255,120038122,2024-07,anti-social-behaviou,Force,,-2.619582,51.424938,2277026,On or near Burrington Walk,Null,Null
358306.123,172424.235200001,256,120038212,2024-07,anti-social-behaviou,Force,,-2.601377,51.449257,2278245,On or near Canons Way,Null,Null
363360.0506,175922.1291,257,120038207,2024-07,anti-social-behaviou,Force,,-2.529016,51.481058,2282694,On or near Yalland Close,Null,Null
357810.0917,168112.147,258,120038121,2024-07,anti-social-behaviou,Force,,-2.607999,51.410450,2277846,On or near Farmwell Close,Null,Null
357157.1993,177441.198899999,259,120038202,2024-07,anti-social-behaviou,Force,,-2.618520,51.494279,2277097,On or near High Street,Null,Null
363146.0775,175663.201400001,260,120038444,2024-07,anti-social-behaviou,Force,,-2.532070,51.478716,2282510,On or near Supermarket,Null,Null
358869.1455,172799.2203,261,120039510,2024-07,anti-social-behaviou,Force,,-2.593319,51.452670,2278831,On or near Crow Lane,Null,Null
352832.2667,176930.1613,262,120037469,2024-07,anti-social-behaviou,Force,,-2.680746,51.489339,2274918,On or near St Mary's Walk,Null,Null
358878.1546,172839.1856,263,120038198,2024-07,anti-social-behaviou,Force,,-2.593194,51.453030,2278809,On or near Parking Area,Null,Null
353299.2687,176635.194399999,264,120038239,2024-07,anti-social-behaviou,Force,,-2.673981,51.486726,2275070,On or near St Bernard's Road,Null,Null
360439.0969,176281.17,265,120038725,2024-07,anti-social-behaviou,Force,,-2.571117,51.484089,2280165,On or near The Gaskins,Null,Null
358854.1345,173571.1927,266,120037593,2024-07,anti-social-behaviou,Force,,-2.593625,51.459610,2278789,On or near Earl Street,Null,Null
357329.1457,167632.262800001,267,120038197,2024-07,anti-social-behaviou,Force,,-2.614856,51.406099,2277322,On or near Culverwell Road,Null,Null
359361.0958,173351.1161,268,120038193,2024-07,anti-social-behaviou,Force,,-2.586303,51.457668,2279211,On or near Penn Street,Null,Null
363183.0462,176422.121200001,269,120038192,2024-07,anti-social-behaviou,Force,,-2.531617,51.485542,2282485,On or near Woodward Road,Null,Null
359197.0743,169459.114399999,270,120038191,2024-07,anti-social-behaviou,Force,,-2.588213,51.422663,2279123,On or near Creswicke Road,Null,Null
360762.0514,173721.106899999,271,120037563,2024-07,anti-social-behaviou,Force,,-2.566181,51.461094,2280535,On or near Bus/coach Station,Null,Null
358513.0486,168649.1983,272,120038188,2024-07,anti-social-behaviou,Force,,-2.597955,51.415331,2278420,On or near Wills Way,Null,Null
357838.2701,170901.204500001,273,120038907,2024-07,anti-social-behaviou,Force,,-2.607929,51.435529,2277845,On or near Kingdom View,Null,Null
363605.0243,172780.1961,274,120038286,2024-07,anti-social-behaviou,Force,,-2.525163,51.452824,2282859,On or near Kingscote Park,Null,Null
359278.1133,173652.181299999,275,120039527,2024-07,anti-social-behaviou,Force,,-2.587532,51.460369,2279190,On or near Brunswick Square,Null,Null
359645.0455,169855.1602,276,120038153,2024-07,anti-social-behaviou,Force,,-2.581816,51.426256,2279498,On or near Torrington Avenue,Null,Null
360139.0911,172615.124500001,277,120037509,2024-07,anti-social-behaviou,Force,,-2.575023,51.451106,2279982,On or near Freestone Road,Null,Null
359197.0743,169459.114399999,278,120038185,2024-07,anti-social-behaviou,Force,,-2.588213,51.422663,2279123,On or near Creswicke Road,Null,Null
357037.1343,167573.2261,279,120037770,2024-07,anti-social-behaviou,Force,,-2.619047,51.405546,2277043,On or near Pesley Close,Null,Null
357456.1513,171668.207800001,280,120038699,2024-07,anti-social-behaviou,Force,,-2.613517,51.442396,2277414,On or near Theatre/concert Hall,Null,Null
362240.0135,168218.280200001,281,120038018,2024-07,anti-social-behaviou,Force,,-2.544319,51.411717,2281849,On or near Hollway Road,Null,Null
358556.1113,172878.1775,282,120037762,2024-07,anti-social-behaviou,Force,,-2.597833,51.453357,2278493,On or near St Augustine's Parade,Null,Null
357759.2454,170903.197699999,283,120037760,2024-07,anti-social-behaviou,Force,,-2.609066,51.435541,2277781,On or near Avonleigh Road,Null,Null
363173.9811,173001.1844,284,120037759,2024-07,anti-social-behaviou,Force,,-2.531389,51.454783,2282571,On or near Fir Tree Lane,Null,Null
361537.014,168203.183800001,285,120039517,2024-07,anti-social-behaviou,Force,,-2.554425,51.411534,2281167,On or near Cowling Road,Null,Null
359860.0685,173891.1022,286,120037752,2024-07,anti-social-behaviou,Force,,-2.579183,51.462559,2279689,On or near A4032,Null,Null
356929.157,167742.194,287,120037750,2024-07,anti-social-behaviou,Force,,-2.620620,51.407057,2276899,On or near Broad Oak Road,Null,Null
361446.0392,173640.1357,288,120039437,2024-07,anti-social-behaviou,Force,,-2.556327,51.460413,2281140,On or near Victoria Parade,Null,Null
361845.0274,173510.121300001,289,120039440,2024-07,anti-social-behaviou,Force,,-2.550570,51.459271,2281492,On or near Wicket Lane,Null,Null
357765.1309,172786.168500001,290,120038700,2024-07,anti-social-behaviou,Force,,-2.609205,51.452471,2277719,On or near Jacob's Wells Road,Null,Null
359070.1235,174000.1896,291,120038791,2024-07,anti-social-behaviou,Force,,-2.590566,51.463483,2278986,On or near Armada Place,Null,Null
359081.2001,170485.1724,292,120038785,2024-07,anti-social-behaviou,Force,,-2.590000,51.431880,2279003,On or near Glyn Vale,Null,Null
362024.0432,168365.248500001,293,120037767,2024-07,anti-social-behaviou,Force,,-2.547440,51.413024,2281710,On or near Stockwood Road,Null,Null
358000.0964,168078.204,294,120038919,2024-07,anti-social-behaviou,Force,,-2.605263,51.410159,2278022,On or near Randolph Close,Null,Null
358671.0974,172833.1961,295,120038784,2024-07,anti-social-behaviou,Force,,-2.596173,51.452961,2278626,On or near Marsh Street,Null,Null
360742.0922,174600.117000001,296,120039443,2024-07,anti-social-behaviou,Force,,-2.566566,51.468996,2280409,On or near Robert Street,Null,Null
359269.1178,172702.2327,297,120039447,2024-07,anti-social-behaviou,Force,,-2.587552,51.451827,2279177,On or near Temple Street,Null,Null
360553.1106,173116.146199999,298,120038701,2024-07,anti-social-behaviou,Force,,-2.569121,51.455640,2280355,On or near Robert Street,Null,Null
361997.0518,168299.274599999,299,120039476,2024-07,anti-social-behaviou,Force,,-2.547821,51.412429,2281478,On or near Maple Close,Null,Null
360867.0568,173444.141000001,300,120039478,2024-07,anti-social-behaviou,Force,,-2.564639,51.458611,2280611,On or near Supermarket,Null,Null
360684.0732,173168.179500001,301,120039480,2024-07,anti-social-behaviou,Force,,-2.567242,51.456117,2280436,On or near William Mason Close,Null,Null
363360.0506,175922.1291,302,120039483,2024-07,anti-social-behaviou,Force,,-2.529016,51.481058,2282694,On or near Yalland Close,Null,Null
363015.9805,172726.172700001,303,120037562,2024-07,anti-social-behaviou,Force,,-2.533634,51.452300,2282464,On or near Valma Rocks,Null,Null
363228.0116,174571.2072,304,120037470,2024-07,anti-social-behaviou,Force,,-2.530776,51.468903,2282553,On or near The Reubins,Null,Null
360520.056,173800.1702,305,120038294,2024-07,anti-social-behaviou,Force,,-2.569673,51.461788,2280244,On or near Vining Walk,Null,Null
358736.187,171809.2291,306,120038187,2024-07,anti-social-behaviou,Force,,-2.595117,51.443759,2278612,On or near Supermarket,Null,Null
363159.0507,175747.1895,307,120038414,2024-07,anti-social-behaviou,Force,,-2.531892,51.479472,2282565,On or near Elmdale Gardens,Null,Null
359576.1053,173250.1896,308,120039245,2024-07,anti-social-behaviou,Force,,-2.583197,51.456776,2279389,On or near Asher Lane,Null,Null
357859.1521,179397.179199999,309,120038783,2024-07,anti-social-behaviou,Force,,-2.608643,51.511918,2277755,On or near Okebourne Road,Null,Null
359075.0958,172624.1644,310,120039393,2024-07,anti-social-behaviou,Force,,-2.590335,51.451111,2278979,On or near Redcliff Street,Null,Null
359730.1112,173447.1525,311,120038575,2024-07,anti-social-behaviou,Force,,-2.581003,51.458558,2279599,On or near Great George Street,Null,Null
357658.1651,174054.1653,312,120038572,2024-07,anti-social-behaviou,Force,,-2.610897,51.463864,2277663,On or near Parking Area,Null,Null
359689.1239,173176.107899999,313,120038613,2024-07,anti-social-behaviou,Force,,-2.581562,51.456118,2279544,On or near Old Market Street,Null,Null
361000.091,176748.187000001,314,120038704,2024-07,anti-social-behaviou,Force,,-2.563090,51.488327,2280710,On or near Stanfield Close,Null,Null
358376.0751,167652.136,315,120038146,2024-07,anti-social-behaviou,Force,,-2.599807,51.406356,2278374,On or near Silcox Road,Null,Null
360268.0871,174264.137499999,316,120038105,2024-07,anti-social-behaviou,Force,,-2.573352,51.465942,2280079,On or near Baptist Mills Court,Null,Null
356870.2281,168797.155999999,317,120038466,2024-07,anti-social-behaviou,Force,,-2.621597,51.416538,2276863,On or near Ellfield Close,Null,Null
362970.0532,175544.142999999,318,120039636,2024-07,anti-social-behaviou,Force,,-2.534592,51.477634,2282427,On or near Wharf Road,Null,Null
360652.1029,173770.1161,319,120039341,2024-07,anti-social-behaviou,Force,,-2.567769,51.461527,2280432,On or near Shaw Close,Null,Null
358631.1361,172499.2016,320,120038567,2024-07,anti-social-behaviou,Force,,-2.596709,51.449955,2278572,On or near Prince Street,Null,Null
361692.0472,173603.1362,321,120038551,2024-07,anti-social-behaviou,Force,,-2.552782,51.460097,2281350,On or near Trelawney Avenue,Null,Null
358142.0582,168289.2333,322,120039628,2024-07,anti-social-behaviou,Force,,-2.603247,51.412067,2278122,On or near Poole Close,Null,Null
359155.1007,174320.1437,323,120037473,2024-07,anti-social-behaviou,Force,,-2.589380,51.466366,2279044,On or near Armidale Avenue,Null,Null
361349.0242,170159.1592,324,120038548,2024-07,anti-social-behaviou,Force,,-2.557342,51.429108,2280956,On or near Lanes End,Null,Null
